Date,BTC-USD,ETH-USD,SOL-USD
2020-08-25,11366.134765625,384.00103759765625,3.264849901199341
2020-08-26,11488.36328125,386.46612548828125,3.5583748817443848
2020-08-27,11323.3974609375,382.63262939453125,3.4450600147247314
2020-08-28,11542.5,395.8746643066406,4.011393070220947
2020-08-29,11506.865234375,399.9214782714844,3.968808889389038
2020-08-30,11711.505859375,428.3957214355469,4.4358229637146
2020-08-31,11680.8203125,435.0797424316406,4.782045841217041
2020-09-01,11970.478515625,477.0519104003906,4.344515800476074
2020-09-02,11414.0341796875,440.0404968261719,4.1644721031188965
2020-09-03,10245.296875,385.67193603515625,3.5273399353027344
2020-09-04,10511.8134765625,388.24114990234375,3.5457940101623535
2020-09-05,10169.5673828125,335.26007080078125,2.5979158878326416
2020-09-06,10280.3515625,353.3622741699219,3.086042881011963
2020-09-07,10369.5634765625,352.6734924316406,2.928528070449829
2020-09-08,10131.5166015625,337.60211181640625,2.4689769744873047
2020-09-09,10242.34765625,351.1100158691406,3.636378049850464
2020-09-10,10363.138671875,368.1018981933594,3.469836950302124
2020-09-11,10400.9150390625,374.6955871582031,3.4274280071258545
2020-09-12,10442.1708984375,387.18310546875,3.332659959793091
2020-09-13,10323.755859375,365.57000732421875,3.2258388996124268
2020-09-14,10680.837890625,377.26885986328125,3.2691330909729004
2020-09-15,10796.951171875,364.8392028808594,2.9391210079193115
2020-09-16,10974.9052734375,365.8122863769531,2.5453989505767822
2020-09-17,10948.990234375,389.01922607421875,2.891874074935913
2020-09-18,10944.5859375,384.3645324707031,3.1079399585723877
2020-09-19,11094.3466796875,385.54437255859375,3.028891086578369
2020-09-20,10938.271484375,371.0528259277344,2.8709030151367188
2020-09-21,10462.259765625,341.78607177734375,2.7825090885162354
2020-09-22,10538.4599609375,344.503173828125,2.9155189990997314
2020-09-23,10246.1865234375,321.1163024902344,2.836756944656372
2020-09-24,10760.06640625,349.3555908203125,3.1327149868011475
2020-09-25,10692.716796875,352.1832580566406,3.1886119842529297
2020-09-26,10750.7236328125,355.48809814453125,3.1347029209136963
2020-09-27,10775.26953125,357.4385070800781,3.152946949005127
2020-09-28,10709.65234375,355.159423828125,2.9566779136657715
2020-09-29,10844.640625,359.75738525390625,2.9464330673217773
2020-09-30,10784.4912109375,359.9378662109375,2.897876024246216
2020-10-01,10619.4521484375,353.2059020996094,2.861027956008911
2020-10-02,10575.974609375,346.2389221191406,2.6260828971862793
2020-10-03,10549.3291015625,346.5220947265625,2.5473029613494873
2020-10-04,10669.5830078125,352.5790100097656,2.5159950256347656
2020-10-05,10793.33984375,353.956787109375,2.657644033432007
2020-10-06,10604.40625,340.81585693359375,2.1762499809265137
2020-10-07,10668.96875,341.80865478515625,2.2917959690093994
2020-10-08,10915.685546875,350.7661437988281,2.365220069885254
2020-10-09,11064.4580078125,365.5904846191406,2.5398590564727783
2020-10-10,11296.361328125,370.96759033203125,2.406090021133423
2020-10-11,11384.181640625,375.1420593261719,2.4265780448913574
2020-10-12,11555.36328125,387.73126220703125,2.5870718955993652
2020-10-13,11425.8994140625,381.1907653808594,2.404910087585449
2020-10-14,11429.5068359375,379.4840393066406,2.3146350383758545
2020-10-15,11495.349609375,377.44183349609375,2.2664361000061035
2020-10-16,11322.123046875,366.22900390625,2.149385929107666
2020-10-17,11358.1015625,368.8559265136719,2.201843023300171
2020-10-18,11483.359375,378.21368408203125,2.2142670154571533
2020-10-19,11742.037109375,379.93560791015625,2.058079957962036
2020-10-20,11916.3349609375,369.13690185546875,1.8886719942092896
2020-10-21,12823.689453125,392.1899719238281,1.8903779983520508
2020-10-22,12965.8916015625,413.7729797363281,1.9556529521942139
2020-10-23,12931.5390625,409.7666931152344,1.960034966468811
2020-10-24,13108.0625,412.4576110839844,1.9118280410766602
2020-10-25,13031.173828125,406.2177734375,1.7874590158462524
2020-10-26,13075.248046875,393.8883056640625,1.6854660511016846
2020-10-27,13654.21875,403.9970397949219,1.7102320194244385
2020-10-28,13271.28515625,388.6507568359375,1.4900530576705933
2020-10-29,13437.8828125,386.7301025390625,1.4289360046386719
2020-10-30,13546.5224609375,382.8199768066406,1.4413360357284546
2020-10-31,13780.9951171875,386.59033203125,1.5406999588012695
2020-11-01,13737.109375,396.3581848144531,1.5998400449752808
2020-11-02,13550.4892578125,383.15673828125,1.474071979522705
2020-11-03,13950.30078125,387.6021728515625,1.4122339487075806
2020-11-04,14133.70703125,402.1419982910156,1.3922549486160278
2020-11-05,15579.8486328125,414.0673522949219,1.4052180051803589
2020-11-06,15565.880859375,454.71929931640625,1.9137400388717651
2020-11-07,14833.75390625,435.713134765625,2.031964063644409
2020-11-08,15479.5673828125,453.5547790527344,2.1565980911254883
2020-11-09,15332.3154296875,444.1630554199219,2.0286519527435303
2020-11-10,15290.90234375,449.67962646484375,2.2479870319366455
2020-11-11,15701.33984375,462.9605407714844,2.0021250247955322
2020-11-12,16276.34375,461.0052795410156,1.8991379737854004
2020-11-13,16317.80859375,474.6264343261719,2.020792007446289
2020-11-14,16068.138671875,460.14984130859375,1.9170160293579102
2020-11-15,15955.587890625,447.55908203125,2.04323410987854
2020-11-16,16716.111328125,459.9403076171875,2.255354881286621
2020-11-17,17645.40625,480.3600769042969,2.202181100845337
2020-11-18,17804.005859375,479.48406982421875,2.1150290966033936
2020-11-19,17817.08984375,471.63043212890625,2.0767691135406494
2020-11-20,18621.314453125,509.74456787109375,2.0953919887542725
2020-11-21,18642.232421875,549.4866333007812,2.382205009460449
2020-11-22,18370.001953125,558.068115234375,2.1448450088500977
2020-11-23,18364.12109375,608.4540405273438,2.276376962661743
2020-11-24,19107.46484375,603.8977661132812,2.2679669857025146
2020-11-25,18732.12109375,570.6866455078125,2.270034074783325
2020-11-26,17150.623046875,518.8011474609375,1.9030369520187378
2020-11-27,17108.40234375,517.4937133789062,1.8579490184783936
2020-11-28,17717.4140625,538.2297973632812,1.8889349699020386
2020-11-29,18177.484375,575.758056640625,1.915155053138733
2020-11-30,19625.8359375,614.842529296875,1.9668910503387451
2020-12-01,18802.998046875,587.3241577148438,1.976307988166809
2020-12-02,19201.091796875,598.3523559570312,2.115401029586792
2020-12-03,19445.3984375,616.708740234375,2.1003708839416504
2020-12-04,18699.765625,569.3541870117188,1.8559529781341553
2020-12-05,19154.23046875,596.595458984375,1.9787739515304565
2020-12-06,19345.12109375,601.9089965820312,1.8542490005493164
2020-12-07,19191.630859375,591.8433837890625,1.8311729431152344
2020-12-08,18321.14453125,554.8277587890625,1.6653519868850708
2020-12-09,18553.916015625,573.4791259765625,1.6623040437698364
2020-12-10,18264.9921875,559.6785278320312,1.5741510391235352
2020-12-11,18058.904296875,545.79736328125,1.4445849657058716
2020-12-12,18803.65625,568.5673217773438,1.4909119606018066
2020-12-13,19142.3828125,589.6632080078125,1.5654560327529907
2020-12-14,19246.64453125,586.0111694335938,1.5916459560394287
2020-12-15,19417.076171875,589.3555908203125,1.7606710195541382
2020-12-16,21310.59765625,636.1818237304688,1.7835979461669922
2020-12-17,22805.162109375,642.8689575195312,1.6786340475082397
2020-12-18,23137.9609375,654.8119506835938,1.698799967765808
2020-12-19,23869.83203125,659.2979125976562,1.6686509847640991
2020-12-20,23477.294921875,638.2908325195312,1.5635759830474854
2020-12-21,22803.08203125,609.81787109375,1.5419150590896606
2020-12-22,23783.029296875,634.8541870117188,1.4902859926223755
2020-12-23,23241.345703125,583.714599609375,1.2056920528411865
2020-12-24,23735.94921875,611.607177734375,1.3624080419540405
2020-12-25,24664.791015625,626.4107055664062,1.445402979850769
2020-12-26,26437.037109375,635.8358154296875,1.3242379426956177
2020-12-27,26272.294921875,682.642333984375,1.3030420541763306
2020-12-28,27084.80859375,730.3973388671875,1.515684962272644
2020-12-29,27362.4375,731.5201416015625,1.6743450164794922
2020-12-30,28840.953125,751.6189575195312,1.5354570150375366
2020-12-31,29001.720703125,737.8034057617188,1.5108979940414429
2021-01-01,29374.15234375,730.3675537109375,1.8420840501785278
2021-01-02,32127.267578125,774.5349731445312,1.7992750406265259
2021-01-03,32782.0234375,975.5076904296875,2.1617519855499268
2021-01-04,31971.9140625,1040.2330322265625,2.4850969314575195
2021-01-05,33992.4296875,1100.006103515625,2.157217025756836
2021-01-06,36824.36328125,1207.1121826171875,1.929216980934143
2021-01-07,39371.04296875,1225.6781005859375,2.3727450370788574
2021-01-08,40797.609375,1224.1971435546875,3.2198870182037354
2021-01-09,40254.546875,1281.0772705078125,3.3853819370269775
2021-01-10,38356.44140625,1262.2467041015625,3.466110944747925
2021-01-11,35566.65625,1090.1453857421875,3.1080899238586426
2021-01-12,33922.9609375,1043.4345703125,3.6133980751037598
2021-01-13,37316.359375,1130.7393798828125,3.513782024383545
2021-01-14,39187.328125,1218.4530029296875,3.2781639099121094
2021-01-15,36825.3671875,1171.8345947265625,3.2501609325408936
2021-01-16,36178.140625,1233.53759765625,3.4470551013946533
2021-01-17,35791.27734375,1230.1722412109375,3.81813907623291
2021-01-18,36630.07421875,1257.279541015625,3.7955150604248047
2021-01-19,36069.8046875,1377.2958984375,3.6418659687042236
2021-01-20,35547.75,1382.2740478515625,3.7235779762268066
2021-01-21,30825.69921875,1121.5709228515625,2.9905359745025635
2021-01-22,33005.76171875,1236.51220703125,3.346229076385498
2021-01-23,32067.642578125,1230.9906005859375,3.5041120052337646
2021-01-24,32289.37890625,1391.609375,3.634411096572876
2021-01-25,32366.392578125,1324.414794921875,3.6999809741973877
2021-01-26,32569.849609375,1357.05810546875,4.04734992980957
2021-01-27,30432.546875,1253.1871337890625,3.690587043762207
2021-01-28,33466.09765625,1332.4921875,3.8220720291137695
2021-01-29,34316.38671875,1382.5228271484375,3.8346760272979736
2021-01-30,34269.5234375,1376.115478515625,4.224276065826416
2021-01-31,33114.359375,1314.9862060546875,4.264143943786621
2021-02-01,33537.17578125,1369.04052734375,4.611601829528809
2021-02-02,35510.2890625,1515.1937255859375,5.267508029937744
2021-02-03,37472.08984375,1660.9095458984375,5.71599006652832
2021-02-04,36926.06640625,1594.7626953125,6.426064968109131
2021-02-05,38144.30859375,1718.65087890625,6.681719779968262
2021-02-06,39266.01171875,1677.8468017578125,6.110806941986084
2021-02-07,38903.44140625,1614.227783203125,6.700462818145752
2021-02-08,46196.46484375,1746.6168212890625,7.8832502365112305
2021-02-09,46481.10546875,1768.0350341796875,7.816792964935303
2021-02-10,44918.18359375,1744.243408203125,9.072214126586914
2021-02-11,47909.33203125,1783.7979736328125,9.215352058410645
2021-02-12,47504.8515625,1843.5325927734375,9.2470121383667
2021-02-13,47105.515625,1814.10986328125,8.732455253601074
2021-02-14,48717.2890625,1805.0841064453125,8.738896369934082
2021-02-15,47945.05859375,1779.791015625,8.861739158630371
2021-02-16,49199.87109375,1781.0675048828125,8.297866821289062
2021-02-17,52149.0078125,1848.458251953125,8.222577095031738
2021-02-18,51679.796875,1937.44921875,8.980451583862305
2021-02-19,55888.1328125,1960.164794921875,11.465653419494629
2021-02-20,56099.51953125,1919.5340576171875,10.002663612365723
2021-02-21,57539.9453125,1935.60107421875,11.0855131149292
2021-02-22,54207.3203125,1781.992919921875,14.454785346984863
2021-02-23,48824.42578125,1570.2039794921875,15.2015380859375
2021-02-24,49705.33203125,1626.57568359375,17.30270767211914
2021-02-25,47093.8515625,1475.7037353515625,13.816014289855957
2021-02-26,46339.76171875,1446.03369140625,13.58794116973877
2021-02-27,46188.453125,1459.97314453125,13.201168060302734
2021-02-28,45137.76953125,1416.0489501953125,13.08924674987793
2021-03-01,49631.2421875,1564.7076416015625,14.955588340759277
2021-03-02,48378.98828125,1492.6087646484375,13.958921432495117
2021-03-03,50538.2421875,1575.8531494140625,14.115591049194336
2021-03-04,48561.16796875,1541.914306640625,13.097983360290527
2021-03-05,48927.3046875,1533.2750244140625,12.610443115234375
2021-03-06,48912.3828125,1654.7415771484375,13.036458015441895
2021-03-07,51206.69140625,1723.15380859375,13.877732276916504
2021-03-08,52246.5234375,1834.7279052734375,13.602188110351562
2021-03-09,54824.1171875,1868.048828125,14.84631061553955
2021-03-10,56008.55078125,1799.166259765625,14.231083869934082
2021-03-11,57805.12109375,1826.1949462890625,15.992279052734375
2021-03-12,57332.08984375,1772.1024169921875,14.552142143249512
2021-03-13,61243.0859375,1924.6854248046875,15.308802604675293
2021-03-14,59302.31640625,1854.5643310546875,14.50826644897461
2021-03-15,55907.19921875,1791.7022705078125,14.186661720275879
2021-03-16,56804.90234375,1806.9718017578125,13.622773170471191
2021-03-17,58870.89453125,1823.4493408203125,14.220203399658203
2021-03-18,57858.921875,1782.8551025390625,14.230025291442871
2021-03-19,58346.65234375,1817.6241455078125,14.204795837402344
2021-03-20,58313.64453125,1812.6346435546875,14.211980819702148
2021-03-21,57523.421875,1788.217041015625,14.332205772399902
2021-03-22,54529.14453125,1691.333984375,14.919293403625488
2021-03-23,54738.9453125,1678.650146484375,14.20483112335205
2021-03-24,52774.265625,1593.4134521484375,13.661297798156738
2021-03-25,51704.16015625,1595.3592529296875,13.02508544921875
2021-03-26,55137.3125,1702.842041015625,14.779420852661133
2021-03-27,55973.51171875,1716.49462890625,16.50832176208496
2021-03-28,55950.74609375,1691.35595703125,18.016233444213867
2021-03-29,57750.19921875,1819.6849365234375,18.854808807373047
2021-03-30,58917.69140625,1846.03369140625,19.233924865722656
2021-03-31,58918.83203125,1918.362060546875,19.465229034423828
2021-04-01,59095.80859375,1977.27685546875,19.084901809692383
2021-04-02,59384.3125,2143.2255859375,19.810222625732422
2021-04-03,57603.890625,2028.4224853515625,22.552276611328125
2021-04-04,58758.5546875,2093.122802734375,24.061323165893555
2021-04-05,59057.87890625,2107.88720703125,22.984283447265625
2021-04-06,58192.359375,2118.37890625,24.95714569091797
2021-04-07,56048.9375,1971.0772705078125,26.47808074951172
2021-04-08,58323.953125,2088.57373046875,27.033987045288086
2021-04-09,58245.00390625,2072.10888671875,27.778274536132812
2021-04-10,59793.234375,2135.942138671875,26.84140396118164
2021-04-11,60204.96484375,2157.656982421875,27.9318904876709
2021-04-12,59893.453125,2139.353271484375,28.512123107910156
2021-04-13,63503.45703125,2299.187744140625,27.4355525970459
2021-04-14,63109.6953125,2435.10498046875,26.47511100769043
2021-04-15,63314.01171875,2519.1162109375,27.818313598632812
2021-04-16,61572.7890625,2431.946533203125,25.39736557006836
2021-04-17,60683.8203125,2344.89501953125,25.09987449645996
2021-04-18,56216.18359375,2237.136962890625,32.30291748046875
2021-04-19,55724.265625,2166.188720703125,31.67589569091797
2021-04-20,56473.03125,2330.2109375,31.77005386352539
2021-04-21,53906.08984375,2364.751708984375,32.51304244995117
2021-04-22,51762.2734375,2403.53515625,38.8797607421875
2021-04-23,51093.65234375,2363.586181640625,36.97842025756836
2021-04-24,50050.8671875,2211.625732421875,40.7373161315918
2021-04-25,49004.25390625,2316.0595703125,47.36762619018555
2021-04-26,54021.75390625,2534.481689453125,43.97651672363281
2021-04-27,55033.1171875,2662.865234375,43.2390022277832
2021-04-28,54824.703125,2746.380126953125,44.825984954833984
2021-04-29,53555.109375,2756.876953125,42.460540771484375
2021-04-30,57750.17578125,2773.20703125,42.95600128173828
2021-05-01,57828.05078125,2945.892822265625,49.50802230834961
2021-05-02,56631.078125,2952.05615234375,46.890987396240234
2021-05-03,57200.29296875,3431.086181640625,45.93368911743164
2021-05-04,53333.5390625,3253.62939453125,42.729557037353516
2021-05-05,57424.0078125,3522.783203125,44.92357635498047
2021-05-06,56396.515625,3490.88037109375,43.4556770324707
2021-05-07,57356.40234375,3484.72900390625,43.1550178527832
2021-05-08,58803.77734375,3902.647705078125,45.56153106689453
2021-05-09,58232.31640625,3928.8447265625,44.330196380615234
2021-05-10,55859.796875,3952.2939453125,42.90963363647461
2021-05-11,56704.57421875,4168.701171875,44.57746887207031
2021-05-12,49150.53515625,3785.8486328125,42.45730972290039
2021-05-13,49716.19140625,3715.1484375,40.99785232543945
2021-05-14,49880.53515625,4079.057373046875,42.717864990234375
2021-05-15,46760.1875,3638.1220703125,43.461307525634766
2021-05-16,46456.05859375,3587.506103515625,47.200828552246094
2021-05-17,43537.51171875,3282.397705078125,46.86320495605469
2021-05-18,42909.40234375,3380.070068359375,55.91096115112305
2021-05-19,37002.44140625,2460.67919921875,35.107181549072266
2021-05-20,40782.73828125,2784.294189453125,44.74274826049805
2021-05-21,37304.69140625,2430.621337890625,38.81285095214844
2021-05-22,37536.6328125,2295.70556640625,31.315582275390625
2021-05-23,34770.58203125,2109.579833984375,24.68874740600586
2021-05-24,38705.98046875,2643.591064453125,31.283571243286133
2021-05-25,38402.22265625,2706.62890625,29.99707794189453
2021-05-26,39294.19921875,2888.69873046875,35.539817810058594
2021-05-27,38436.96875,2736.488525390625,33.584590911865234
2021-05-28,35697.60546875,2419.90625,29.039276123046875
2021-05-29,34616.06640625,2279.51416015625,27.376420974731445
2021-05-30,35678.12890625,2390.305419921875,28.602659225463867
2021-05-31,37332.85546875,2714.9453125,32.816246032714844
2021-06-01,36684.92578125,2633.518310546875,30.985260009765625
2021-06-02,37575.1796875,2706.125,33.95631790161133
2021-06-03,39208.765625,2855.12646484375,39.47090530395508
2021-06-04,36894.40625,2688.195068359375,37.415069580078125
2021-06-05,35551.95703125,2630.576904296875,39.58539962768555
2021-06-06,35862.37890625,2715.0927734375,42.30837631225586
2021-06-07,33560.70703125,2590.26318359375,38.262332916259766
2021-06-08,33472.6328125,2517.438720703125,41.51781463623047
2021-06-09,37345.12109375,2608.26708984375,42.031776428222656
2021-06-10,36702.59765625,2471.5185546875,41.09867477416992
2021-06-11,37334.3984375,2353.768798828125,36.046085357666016
2021-06-12,35552.515625,2372.484375,36.441688537597656
2021-06-13,39097.859375,2508.3916015625,38.77043533325195
2021-06-14,40218.4765625,2537.89111328125,38.71305465698242
2021-06-15,40406.26953125,2610.936767578125,41.153648376464844
2021-06-16,38347.0625,2367.66357421875,39.703617095947266
2021-06-17,38053.50390625,2372.001953125,39.264591217041016
2021-06-18,35787.24609375,2231.733154296875,36.64879608154297
2021-06-19,35615.87109375,2178.4990234375,35.35343551635742
2021-06-20,35698.296875,2246.364501953125,35.32201385498047
2021-06-21,31676.693359375,1888.447509765625,26.657400131225586
2021-06-22,32505.66015625,1874.9500732421875,26.7718563079834
2021-06-23,33723.02734375,1989.736328125,30.048887252807617
2021-06-24,34662.4375,1988.456298828125,31.181034088134766
2021-06-25,31637.779296875,1813.21728515625,28.698862075805664
2021-06-26,32186.27734375,1829.2392578125,29.712854385375977
2021-06-27,34649.64453125,1978.8946533203125,31.929391860961914
2021-06-28,34434.3359375,2079.657470703125,32.92778015136719
2021-06-29,35867.77734375,2160.768310546875,33.86680221557617
2021-06-30,35040.8359375,2274.547607421875,35.55640411376953
2021-07-01,33572.1171875,2113.60546875,33.40403366088867
2021-07-02,33897.046875,2150.040283203125,34.02048110961914
2021-07-03,34668.546875,2226.1142578125,34.478816986083984
2021-07-04,35287.78125,2321.72412109375,34.31060028076172
2021-07-05,33746.00390625,2198.58251953125,32.984588623046875
2021-07-06,34235.1953125,2324.679443359375,34.26913833618164
2021-07-07,33855.328125,2315.161865234375,36.59136962890625
2021-07-08,32877.37109375,2120.0263671875,33.20372772216797
2021-07-09,33798.01171875,2146.6923828125,33.2646484375
